entity_id,ola,template_name,node_count,edge_count,density,degree_mean,degree_std,sweep_evals_planned,sweep_evals_total,seed_evals_total,seed_success_count,sweep_passed_total,sweep_passed,is_candidate,was_swept,bins_used_count,taxonomy_kingdom,viable_state,viability_state,locked,attractor_class,dof_grade,promoted,R_network_S1_mean,PE_lockS1_norm_mean,H_part_norm_mean,R_mean_lastW_mean,phase_var_lastW_mean,QualityLock_mean,seed_success_rate,robust_score_v1,robust_score_v2,runtime_sec_mean,nan_primary_rate,confirmed_family_id
4cbc2a8e672987c181b4b3f4c7dda8ebf7db68d4ccba80c4f0712800025c1172,3,ring_9,9,9,0.25,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,0.8590965291125064,0.5446035546732968,0.8560175256076771,,,,,,
f8d2ee5a19dd96531813d0dc157a72086652f7678b246665dbea0c1058d3aca2,3,bipartite_4_4,8,16,0.5714285714285714,4.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,0.7265114162087041,1.0429220159290264,0.8729855017155439,,,,,,
5dab6dab46b12e07e8777f2c77f6316060177e4f2c12f603601f740c3ba8b1a6,3,bipartite_4_4,8,16,0.5714285714285714,4.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,0.8243358724331035,0.8196149180515199,0.8264892267258367,,,,,,
ead2383cfacccd719db369b09cbd2d1ed37d552d426d0d29cd6ba80aba79ec8c,3,ladder_3,6,7,0.4666666666666667,2.3333333333333335,0.5163977794943223,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,0.6631756065327101,0.005144026215746209,0.8990529134890266,,,,,,
80db909ae8141f7eb03ebe6e3c6220da9a082c79ddf793c17cb8845399915fac,3,ladder_3,6,7,0.4666666666666667,2.3333333333333335,0.5163977794943223,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,0.2827904518164097,1.9022467915388772,0.688620793550911,,,,,,
68f3f23bcd4dc47bbc0ab63a7543bb85345cdfe3183a13441b499c7626ec5c6e,3,ring_6,6,6,0.4,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,0.5697946726371,0.003436375574847879,0.9313311571363547,,,,,,
74ce7bd697a213e5b0517d5a452139c3c0cccbde030669d997209a123afee332,3,ring_6,6,6,0.4,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,0.3642056284259507,2.197807569787791,0.6970566839502501,,,,,,
57f8e6bc077e74ed56f3226d7e3de6a7b69944572b2ac1be53fb084a6d8ad676,3,ladder_3,6,7,0.4666666666666667,2.3333333333333335,0.5163977794943223,4,4,4,4,4,True,True,True,1,UNKNOWN,UNKNOWN,VIABLE,False,FUNCTIONAL_LOCK,C,False,0.4465985873458367,0.35467475468101534,0.5934789562231808,0.9951334884835785,8.820820585041833e-07,0.9999855372648471,1.0,0.9607799926384211,1.0,231.75821958243614,0.0,e96db2b239065d32
cec16b6c111349526f02ea871f08ee90420b5ad3f07464d2c628a61abecf46a2,3,bipartite_3_3,6,9,0.6,3.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,0.8269038335948519,0.010293443728675546,0.9286353769130715,,,,,,
ad73428ad92b7699bda8c1ba20e69e2d18231af2ecb81e8243d47e98e1b3d14a,3,ring_8,8,8,0.2857142857142857,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,0.6274448634008087,0.016484596262547776,0.847766274038113,,,,,,
